Repo,WindowStart,WindowEnd,HistLen,PredLen
quarkusio/quarkus,2018-07,2023-06,48,12
quarkusio/quarkus,2019-01,2023-12,48,12
quarkusio/quarkus,2019-07,2024-06,48,12
quarkusio/quarkus,2020-01,2024-12,48,12
quarkusio/quarkus,2020-07,2025-06,48,12
quarkusio/quarkus,2021-01,2025-12,48,12
rabbitmq/rabbitmq-server,2010-09,2015-08,48,12
rabbitmq/rabbitmq-server,2011-03,2016-02,48,12
rabbitmq/rabbitmq-server,2011-09,2016-08,48,12
rabbitmq/rabbitmq-server,2012-03,2017-02,48,12
rabbitmq/rabbitmq-server,2012-09,2017-08,48,12
rabbitmq/rabbitmq-server,2013-03,2018-02,48,12
rabbitmq/rabbitmq-server,2013-09,2018-08,48,12
rabbitmq/rabbitmq-server,2014-03,2019-02,48,12
rabbitmq/rabbitmq-server,2014-09,2019-08,48,12
rabbitmq/rabbitmq-server,2015-03,2020-02,48,12
rabbitmq/rabbitmq-server,2015-09,2020-08,48,12
rabbitmq/rabbitmq-server,2016-03,2021-02,48,12
rabbitmq/rabbitmq-server,2016-09,2021-08,48,12
rabbitmq/rabbitmq-server,2017-03,2022-02,48,12
rabbitmq/rabbitmq-server,2017-09,2022-08,48,12
rabbitmq/rabbitmq-server,2018-03,2023-02,48,12
rabbitmq/rabbitmq-server,2018-09,2023-08,48,12
rabbitmq/rabbitmq-server,2019-03,2024-02,48,12
rabbitmq/rabbitmq-server,2019-09,2024-08,48,12
rabbitmq/rabbitmq-server,2020-03,2025-02,48,12
rabbitmq/rabbitmq-server,2020-09,2025-08,48,12
rails/rails,2008-04,2013-03,48,12
rails/rails,2008-10,2013-09,48,12
rails/rails,2009-04,2014-03,48,12
rails/rails,2009-10,2014-09,48,12
rails/rails,2010-04,2015-03,48,12
rails/rails,2010-10,2015-09,48,12
rails/rails,2011-04,2016-03,48,12
rails/rails,2011-10,2016-09,48,12
rails/rails,2012-04,2017-03,48,12
rails/rails,2012-10,2017-09,48,12
rails/rails,2013-04,2018-03,48,12
rails/rails,2013-10,2018-09,48,12
rails/rails,2014-04,2019-03,48,12
rails/rails,2014-10,2019-09,48,12
rails/rails,2015-04,2020-03,48,12
rails/rails,2015-10,2020-09,48,12
rails/rails,2016-04,2021-03,48,12
rails/rails,2016-10,2021-09,48,12
rails/rails,2017-04,2022-03,48,12
rails/rails,2017-10,2022-09,48,12
rails/rails,2018-04,2023-03,48,12
rails/rails,2018-10,2023-09,48,12
rails/rails,2019-04,2024-03,48,12
rails/rails,2019-10,2024-09,48,12
rails/rails,2020-04,2025-03,48,12
rails/rails,2020-10,2025-09,48,12
rancher/rancher,2014-11,2019-10,48,12
rancher/rancher,2015-05,2020-04,48,12
rancher/rancher,2015-11,2020-10,48,12
rancher/rancher,2016-05,2021-04,48,12
rancher/rancher,2016-11,2021-10,48,12
rancher/rancher,2017-05,2022-04,48,12
rancher/rancher,2017-11,2022-10,48,12
rancher/rancher,2018-05,2023-04,48,12
rancher/rancher,2018-11,2023-10,48,12
rancher/rancher,2019-05,2024-04,48,12
rancher/rancher,2019-11,2024-10,48,12
rancher/rancher,2020-05,2025-04,48,12
rancher/rancher,2020-11,2025-10,48,12
rapidsai/cudf,2017-05,2022-04,48,12
rapidsai/cudf,2017-11,2022-10,48,12
rapidsai/cudf,2018-05,2023-04,48,12
rapidsai/cudf,2018-11,2023-10,48,12
rapidsai/cudf,2019-05,2024-04,48,12
rapidsai/cudf,2019-11,2024-10,48,12
rapidsai/cudf,2020-05,2025-04,48,12
rapidsai/cudf,2020-11,2025-10,48,12
ray-project/ray,2016-10,2021-09,48,12
ray-project/ray,2017-04,2022-03,48,12
ray-project/ray,2017-10,2022-09,48,12
ray-project/ray,2018-04,2023-03,48,12
ray-project/ray,2018-10,2023-09,48,12
ray-project/ray,2019-04,2024-03,48,12
ray-project/ray,2019-10,2024-09,48,12
ray-project/ray,2020-04,2025-03,48,12
ray-project/ray,2020-10,2025-09,48,12
redis/redis,2009-03,2014-02,48,12
redis/redis,2009-09,2014-08,48,12
redis/redis,2010-03,2015-02,48,12
redis/redis,2010-09,2015-08,48,12
redis/redis,2011-03,2016-02,48,12
redis/redis,2011-09,2016-08,48,12
redis/redis,2012-03,2017-02,48,12
redis/redis,2012-09,2017-08,48,12
redis/redis,2013-03,2018-02,48,12
redis/redis,2013-09,2018-08,48,12
redis/redis,2014-03,2019-02,48,12
redis/redis,2014-09,2019-08,48,12
redis/redis,2015-03,2020-02,48,12
redis/redis,2015-09,2020-08,48,12
redis/redis,2016-03,2021-02,48,12
redis/redis,2016-09,2021-08,48,12
redis/redis,2017-03,2022-02,48,12
redis/redis,2017-09,2022-08,48,12
redis/redis,2018-03,2023-02,48,12
redis/redis,2018-09,2023-08,48,12
redis/redis,2019-03,2024-02,48,12
redis/redis,2019-09,2024-08,48,12
redis/redis,2020-03,2025-02,48,12
redis/redis,2020-09,2025-08,48,12
redpanda-data/redpanda,2020-11,2025-10,48,12
remix-run/remix,2020-10,2025-09,48,12
RocketChat/Rocket.Chat,2015-05,2020-04,48,12
RocketChat/Rocket.Chat,2015-11,2020-10,48,12
RocketChat/Rocket.Chat,2016-05,2021-04,48,12
RocketChat/Rocket.Chat,2016-11,2021-10,48,12
RocketChat/Rocket.Chat,2017-05,2022-04,48,12
RocketChat/Rocket.Chat,2017-11,2022-10,48,12
RocketChat/Rocket.Chat,2018-05,2023-04,48,12
RocketChat/Rocket.Chat,2018-11,2023-10,48,12
RocketChat/Rocket.Chat,2019-05,2024-04,48,12
RocketChat/Rocket.Chat,2019-11,2024-10,48,12
RocketChat/Rocket.Chat,2020-05,2025-04,48,12
RocketChat/Rocket.Chat,2020-11,2025-10,48,12
rollup/rollup,2015-05,2020-04,48,12
rollup/rollup,2015-11,2020-10,48,12
rollup/rollup,2016-05,2021-04,48,12
rollup/rollup,2016-11,2021-10,48,12
rollup/rollup,2017-05,2022-04,48,12
rollup/rollup,2017-11,2022-10,48,12
rollup/rollup,2018-05,2023-04,48,12
rollup/rollup,2018-11,2023-10,48,12
rollup/rollup,2019-05,2024-04,48,12
rollup/rollup,2019-11,2024-10,48,12
rollup/rollup,2020-05,2025-04,48,12
rollup/rollup,2020-11,2025-10,48,12
ros/rosdistro,2012-01,2016-12,48,12
ros/rosdistro,2012-07,2017-06,48,12
ros/rosdistro,2013-01,2017-12,48,12
ros/rosdistro,2013-07,2018-06,48,12
ros/rosdistro,2014-01,2018-12,48,12
ros/rosdistro,2014-07,2019-06,48,12
ros/rosdistro,2015-01,2019-12,48,12
ros/rosdistro,2015-07,2020-06,48,12
ros/rosdistro,2016-01,2020-12,48,12
ros/rosdistro,2016-07,2021-06,48,12
ros/rosdistro,2017-01,2021-12,48,12
ros/rosdistro,2017-07,2022-06,48,12
ros/rosdistro,2018-01,2022-12,48,12
ros/rosdistro,2018-07,2023-06,48,12
ros/rosdistro,2019-01,2023-12,48,12
ros/rosdistro,2019-07,2024-06,48,12
ros/rosdistro,2020-01,2024-12,48,12
ros/rosdistro,2020-07,2025-06,48,12
ros/rosdistro,2021-01,2025-12,48,12
ruffle-rs/ruffle,2019-04,2024-03,48,12
ruffle-rs/ruffle,2019-10,2024-09,48,12
ruffle-rs/ruffle,2020-04,2025-03,48,12
ruffle-rs/ruffle,2020-10,2025-09,48,12
rust-lang/rust,2010-06,2015-05,48,12
rust-lang/rust,2010-12,2015-11,48,12
rust-lang/rust,2011-06,2016-05,48,12
rust-lang/rust,2011-12,2016-11,48,12
rust-lang/rust,2012-06,2017-05,48,12
rust-lang/rust,2012-12,2017-11,48,12
rust-lang/rust,2013-06,2018-05,48,12
rust-lang/rust,2013-12,2018-11,48,12
rust-lang/rust,2014-06,2019-05,48,12
rust-lang/rust,2014-12,2019-11,48,12
rust-lang/rust,2015-06,2020-05,48,12
rust-lang/rust,2015-12,2020-11,48,12
rust-lang/rust,2016-06,2021-05,48,12
rust-lang/rust,2016-12,2021-11,48,12
rust-lang/rust,2017-06,2022-05,48,12
rust-lang/rust,2017-12,2022-11,48,12
rust-lang/rust,2018-06,2023-05,48,12
rust-lang/rust,2018-12,2023-11,48,12
rust-lang/rust,2019-06,2024-05,48,12
rust-lang/rust,2019-12,2024-11,48,12
rust-lang/rust,2020-06,2025-05,48,12
rust-lang/rust,2020-12,2025-11,48,12
rust-lang/rust-analyzer,2017-12,2022-11,48,12
rust-lang/rust-analyzer,2018-06,2023-05,48,12
rust-lang/rust-analyzer,2018-12,2023-11,48,12
rust-lang/rust-analyzer,2019-06,2024-05,48,12
rust-lang/rust-analyzer,2019-12,2024-11,48,12
rust-lang/rust-analyzer,2020-06,2025-05,48,12
rust-lang/rust-analyzer,2020-12,2025-11,48,12
SAP/ui5-webcomponents,2019-01,2023-12,48,12
SAP/ui5-webcomponents,2019-07,2024-06,48,12
SAP/ui5-webcomponents,2020-01,2024-12,48,12
SAP/ui5-webcomponents,2020-07,2025-06,48,12
SAP/ui5-webcomponents,2021-01,2025-12,48,12
scikit-learn/scikit-learn,2010-08,2015-07,48,12
scikit-learn/scikit-learn,2011-02,2016-01,48,12
scikit-learn/scikit-learn,2011-08,2016-07,48,12
scikit-learn/scikit-learn,2012-02,2017-01,48,12
scikit-learn/scikit-learn,2012-08,2017-07,48,12
scikit-learn/scikit-learn,2013-02,2018-01,48,12
scikit-learn/scikit-learn,2013-08,2018-07,48,12
scikit-learn/scikit-learn,2014-02,2019-01,48,12
scikit-learn/scikit-learn,2014-08,2019-07,48,12
scikit-learn/scikit-learn,2015-02,2020-01,48,12
scikit-learn/scikit-learn,2015-08,2020-07,48,12
scikit-learn/scikit-learn,2016-02,2021-01,48,12
scikit-learn/scikit-learn,2016-08,2021-07,48,12
scikit-learn/scikit-learn,2017-02,2022-01,48,12
scikit-learn/scikit-learn,2017-08,2022-07,48,12
scikit-learn/scikit-learn,2018-02,2023-01,48,12
scikit-learn/scikit-learn,2018-08,2023-07,48,12
scikit-learn/scikit-learn,2019-02,2024-01,48,12
scikit-learn/scikit-learn,2019-08,2024-07,48,12
scikit-learn/scikit-learn,2020-02,2025-01,48,12
scikit-learn/scikit-learn,2020-08,2025-07,48,12
scipy/scipy,2011-03,2016-02,48,12
scipy/scipy,2011-09,2016-08,48,12
scipy/scipy,2012-03,2017-02,48,12
scipy/scipy,2012-09,2017-08,48,12
scipy/scipy,2013-03,2018-02,48,12
scipy/scipy,2013-09,2018-08,48,12
scipy/scipy,2014-03,2019-02,48,12
scipy/scipy,2014-09,2019-08,48,12
scipy/scipy,2015-03,2020-02,48,12
scipy/scipy,2015-09,2020-08,48,12
scipy/scipy,2016-03,2021-02,48,12
scipy/scipy,2016-09,2021-08,48,12
scipy/scipy,2017-03,2022-02,48,12
scipy/scipy,2017-09,2022-08,48,12
scipy/scipy,2018-03,2023-02,48,12
scipy/scipy,2018-09,2023-08,48,12
scipy/scipy,2019-03,2024-02,48,12
scipy/scipy,2019-09,2024-08,48,12
scipy/scipy,2020-03,2025-02,48,12
scipy/scipy,2020-09,2025-08,48,12
scylladb/scylladb,2014-12,2019-11,48,12
scylladb/scylladb,2015-06,2020-05,48,12
scylladb/scylladb,2015-12,2020-11,48,12
scylladb/scylladb,2016-06,2021-05,48,12
scylladb/scylladb,2016-12,2021-11,48,12
scylladb/scylladb,2017-06,2022-05,48,12
scylladb/scylladb,2017-12,2022-11,48,12
scylladb/scylladb,2018-06,2023-05,48,12
scylladb/scylladb,2018-12,2023-11,48,12
scylladb/scylladb,2019-06,2024-05,48,12
scylladb/scylladb,2019-12,2024-11,48,12
scylladb/scylladb,2020-06,2025-05,48,12
scylladb/scylladb,2020-12,2025-11,48,12
shopware/shopware,2018-05,2023-04,48,12
shopware/shopware,2018-11,2023-10,48,12
shopware/shopware,2019-05,2024-04,48,12
shopware/shopware,2019-11,2024-10,48,12
shopware/shopware,2020-05,2025-04,48,12
shopware/shopware,2020-11,2025-10,48,12
siyuan-note/siyuan,2020-08,2025-07,48,12
smartcontractkit/chainlink,2017-11,2022-10,48,12
smartcontractkit/chainlink,2018-05,2023-04,48,12
smartcontractkit/chainlink,2018-11,2023-10,48,12
smartcontractkit/chainlink,2019-05,2024-04,48,12
smartcontractkit/chainlink,2019-11,2024-10,48,12
smartcontractkit/chainlink,2020-05,2025-04,48,12
smartcontractkit/chainlink,2020-11,2025-10,48,12
solana-labs/solana,2018-02,2023-01,48,12
solana-labs/solana,2018-08,2023-07,48,12
solana-labs/solana,2019-02,2024-01,48,12
solana-labs/solana,2019-08,2024-07,48,12
solana-labs/solana,2020-02,2025-01,48,12
solana-labs/solana,2020-08,2025-07,48,12
sonic-net/sonic-buildimage,2016-03,2021-02,48,12
sonic-net/sonic-buildimage,2016-09,2021-08,48,12
sonic-net/sonic-buildimage,2017-03,2022-02,48,12
sonic-net/sonic-buildimage,2017-09,2022-08,48,12
sonic-net/sonic-buildimage,2018-03,2023-02,48,12
sonic-net/sonic-buildimage,2018-09,2023-08,48,12
sonic-net/sonic-buildimage,2019-03,2024-02,48,12
sonic-net/sonic-buildimage,2019-09,2024-08,48,12
sonic-net/sonic-buildimage,2020-03,2025-02,48,12
sonic-net/sonic-buildimage,2020-09,2025-08,48,12
sonic-net/sonic-mgmt,2016-02,2021-01,48,12
sonic-net/sonic-mgmt,2016-08,2021-07,48,12
sonic-net/sonic-mgmt,2017-02,2022-01,48,12
sonic-net/sonic-mgmt,2017-08,2022-07,48,12
sonic-net/sonic-mgmt,2018-02,2023-01,48,12
sonic-net/sonic-mgmt,2018-08,2023-07,48,12
sonic-net/sonic-mgmt,2019-02,2024-01,48,12
sonic-net/sonic-mgmt,2019-08,2024-07,48,12
sonic-net/sonic-mgmt,2020-02,2025-01,48,12
sonic-net/sonic-mgmt,2020-08,2025-07,48,12
space-wizards/space-station-14,2017-05,2022-04,48,12
space-wizards/space-station-14,2017-11,2022-10,48,12
space-wizards/space-station-14,2018-05,2023-04,48,12
space-wizards/space-station-14,2018-11,2023-10,48,12
space-wizards/space-station-14,2019-05,2024-04,48,12
space-wizards/space-station-14,2019-11,2024-10,48,12
space-wizards/space-station-14,2020-05,2025-04,48,12
space-wizards/space-station-14,2020-11,2025-10,48,12
spack/spack,2014-01,2018-12,48,12
spack/spack,2014-07,2019-06,48,12
spack/spack,2015-01,2019-12,48,12
spack/spack,2015-07,2020-06,48,12
spack/spack,2016-01,2020-12,48,12
spack/spack,2016-07,2021-06,48,12
spack/spack,2017-01,2021-12,48,12
spack/spack,2017-07,2022-06,48,12
spack/spack,2018-01,2022-12,48,12
spack/spack,2018-07,2023-06,48,12
spack/spack,2019-01,2023-12,48,12
spack/spack,2019-07,2024-06,48,12
spack/spack,2020-01,2024-12,48,12
spack/spack,2020-07,2025-06,48,12
spack/spack,2021-01,2025-12,48,12
spring-projects/spring-boot,2012-10,2017-09,48,12
spring-projects/spring-boot,2013-04,2018-03,48,12
spring-projects/spring-boot,2013-10,2018-09,48,12
spring-projects/spring-boot,2014-04,2019-03,48,12
spring-projects/spring-boot,2014-10,2019-09,48,12
spring-projects/spring-boot,2015-04,2020-03,48,12
spring-projects/spring-boot,2015-10,2020-09,48,12
spring-projects/spring-boot,2016-04,2021-03,48,12
spring-projects/spring-boot,2016-10,2021-09,48,12
spring-projects/spring-boot,2017-04,2022-03,48,12
spring-projects/spring-boot,2017-10,2022-09,48,12
spring-projects/spring-boot,2018-04,2023-03,48,12
spring-projects/spring-boot,2018-10,2023-09,48,12
spring-projects/spring-boot,2019-04,2024-03,48,12
spring-projects/spring-boot,2019-10,2024-09,48,12
spring-projects/spring-boot,2020-04,2025-03,48,12
spring-projects/spring-boot,2020-10,2025-09,48,12
sst/sst,2020-08,2025-07,48,12
storybookjs/storybook,2016-03,2021-02,48,12
storybookjs/storybook,2016-09,2021-08,48,12
storybookjs/storybook,2017-03,2022-02,48,12
storybookjs/storybook,2017-09,2022-08,48,12
storybookjs/storybook,2018-03,2023-02,48,12
storybookjs/storybook,2018-09,2023-08,48,12
storybookjs/storybook,2019-03,2024-02,48,12
storybookjs/storybook,2019-09,2024-08,48,12
storybookjs/storybook,2020-03,2025-02,48,12
storybookjs/storybook,2020-09,2025-08,48,12
strapi/strapi,2015-09,2020-08,48,12
strapi/strapi,2016-03,2021-02,48,12
strapi/strapi,2016-09,2021-08,48,12
strapi/strapi,2017-03,2022-02,48,12
strapi/strapi,2017-09,2022-08,48,12
strapi/strapi,2018-03,2023-02,48,12
strapi/strapi,2018-09,2023-08,48,12
strapi/strapi,2019-03,2024-02,48,12
strapi/strapi,2019-09,2024-08,48,12
strapi/strapi,2020-03,2025-02,48,12
strapi/strapi,2020-09,2025-08,48,12
streamlit/streamlit,2019-08,2024-07,48,12
streamlit/streamlit,2020-02,2025-01,48,12
streamlit/streamlit,2020-08,2025-07,48,12
supabase/supabase,2019-10,2024-09,48,12
supabase/supabase,2020-04,2025-03,48,12
supabase/supabase,2020-10,2025-09,48,12
sveltejs/svelte,2016-11,2021-10,48,12
sveltejs/svelte,2017-05,2022-04,48,12
sveltejs/svelte,2017-11,2022-10,48,12
sveltejs/svelte,2018-05,2023-04,48,12
sveltejs/svelte,2018-11,2023-10,48,12
sveltejs/svelte,2019-05,2024-04,48,12
sveltejs/svelte,2019-11,2024-10,48,12
sveltejs/svelte,2020-05,2025-04,48,12
sveltejs/svelte,2020-11,2025-10,48,12
swiftlang/swift,2015-10,2020-09,48,12
swiftlang/swift,2016-04,2021-03,48,12
swiftlang/swift,2016-10,2021-09,48,12
swiftlang/swift,2017-04,2022-03,48,12
swiftlang/swift,2017-10,2022-09,48,12
swiftlang/swift,2018-04,2023-03,48,12
swiftlang/swift,2018-10,2023-09,48,12
swiftlang/swift,2019-04,2024-03,48,12
swiftlang/swift,2019-10,2024-09,48,12
swiftlang/swift,2020-04,2025-03,48,12
swiftlang/swift,2020-10,2025-09,48,12
symfony/symfony,2010-01,2014-12,48,12
symfony/symfony,2010-07,2015-06,48,12
symfony/symfony,2011-01,2015-12,48,12
symfony/symfony,2011-07,2016-06,48,12
symfony/symfony,2012-01,2016-12,48,12
symfony/symfony,2012-07,2017-06,48,12
symfony/symfony,2013-01,2017-12,48,12
symfony/symfony,2013-07,2018-06,48,12
symfony/symfony,2014-01,2018-12,48,12
symfony/symfony,2014-07,2019-06,48,12
symfony/symfony,2015-01,2019-12,48,12
symfony/symfony,2015-07,2020-06,48,12
symfony/symfony,2016-01,2020-12,48,12
symfony/symfony,2016-07,2021-06,48,12
symfony/symfony,2017-01,2021-12,48,12
symfony/symfony,2017-07,2022-06,48,12
symfony/symfony,2018-01,2022-12,48,12
symfony/symfony,2018-07,2023-06,48,12
symfony/symfony,2019-01,2023-12,48,12
symfony/symfony,2019-07,2024-06,48,12
symfony/symfony,2020-01,2024-12,48,12
symfony/symfony,2020-07,2025-06,48,12
symfony/symfony,2021-01,2025-12,48,12
systemd/systemd,2015-03,2020-02,48,12
systemd/systemd,2015-09,2020-08,48,12
systemd/systemd,2016-03,2021-02,48,12
systemd/systemd,2016-09,2021-08,48,12
systemd/systemd,2017-03,2022-02,48,12
systemd/systemd,2017-09,2022-08,48,12
systemd/systemd,2018-03,2023-02,48,12
systemd/systemd,2018-09,2023-08,48,12
systemd/systemd,2019-03,2024-02,48,12
systemd/systemd,2019-09,2024-08,48,12
systemd/systemd,2020-03,2025-02,48,12
systemd/systemd,2020-09,2025-08,48,12
tailscale/tailscale,2020-01,2024-12,48,12
tailscale/tailscale,2020-07,2025-06,48,12
tailscale/tailscale,2021-01,2025-12,48,12
tailwindlabs/tailwindcss,2017-10,2022-09,48,12
tailwindlabs/tailwindcss,2018-04,2023-03,48,12
tailwindlabs/tailwindcss,2018-10,2023-09,48,12
tailwindlabs/tailwindcss,2019-04,2024-03,48,12
tailwindlabs/tailwindcss,2019-10,2024-09,48,12
tailwindlabs/tailwindcss,2020-04,2025-03,48,12
tailwindlabs/tailwindcss,2020-10,2025-09,48,12
taosdata/TDengine,2019-07,2024-06,48,12
taosdata/TDengine,2020-01,2024-12,48,12
taosdata/TDengine,2020-07,2025-06,48,12
taosdata/TDengine,2021-01,2025-12,48,12
tauri-apps/tauri,2019-07,2024-06,48,12
tauri-apps/tauri,2020-01,2024-12,48,12
tauri-apps/tauri,2020-07,2025-06,48,12
tauri-apps/tauri,2021-01,2025-12,48,12
tensorflow/tensorflow,2015-11,2020-10,48,12
tensorflow/tensorflow,2016-05,2021-04,48,12
tensorflow/tensorflow,2016-11,2021-10,48,12
tensorflow/tensorflow,2017-05,2022-04,48,12
tensorflow/tensorflow,2017-11,2022-10,48,12
tensorflow/tensorflow,2018-05,2023-04,48,12
tensorflow/tensorflow,2018-11,2023-10,48,12
tensorflow/tensorflow,2019-05,2024-04,48,12
tensorflow/tensorflow,2019-11,2024-10,48,12
tensorflow/tensorflow,2020-05,2025-04,48,12
tensorflow/tensorflow,2020-11,2025-10,48,12
termux/termux-packages,2015-06,2020-05,48,12
termux/termux-packages,2015-12,2020-11,48,12
termux/termux-packages,2016-06,2021-05,48,12
termux/termux-packages,2016-12,2021-11,48,12
termux/termux-packages,2017-06,2022-05,48,12
termux/termux-packages,2017-12,2022-11,48,12
termux/termux-packages,2018-06,2023-05,48,12
termux/termux-packages,2018-12,2023-11,48,12
termux/termux-packages,2019-06,2024-05,48,12
termux/termux-packages,2019-12,2024-11,48,12
termux/termux-packages,2020-06,2025-05,48,12
termux/termux-packages,2020-12,2025-11,48,12
tgstation/TerraGov-Marine-Corps,2018-11,2023-10,48,12
tgstation/TerraGov-Marine-Corps,2019-05,2024-04,48,12
tgstation/TerraGov-Marine-Corps,2019-11,2024-10,48,12
tgstation/TerraGov-Marine-Corps,2020-05,2025-04,48,12
tgstation/TerraGov-Marine-Corps,2020-11,2025-10,48,12
tgstation/tgstation,2012-01,2016-12,48,12
tgstation/tgstation,2012-07,2017-06,48,12
tgstation/tgstation,2013-01,2017-12,48,12
tgstation/tgstation,2013-07,2018-06,48,12
tgstation/tgstation,2014-01,2018-12,48,12
tgstation/tgstation,2014-07,2019-06,48,12
tgstation/tgstation,2015-01,2019-12,48,12
tgstation/tgstation,2015-07,2020-06,48,12
tgstation/tgstation,2016-01,2020-12,48,12
tgstation/tgstation,2016-07,2021-06,48,12
tgstation/tgstation,2017-01,2021-12,48,12
tgstation/tgstation,2017-07,2022-06,48,12
tgstation/tgstation,2018-01,2022-12,48,12
tgstation/tgstation,2018-07,2023-06,48,12
tgstation/tgstation,2019-01,2023-12,48,12
tgstation/tgstation,2019-07,2024-06,48,12
tgstation/tgstation,2020-01,2024-12,48,12
tgstation/tgstation,2020-07,2025-06,48,12
tgstation/tgstation,2021-01,2025-12,48,12
TheAlgorithms/Python,2016-07,2021-06,48,12
TheAlgorithms/Python,2017-01,2021-12,48,12
TheAlgorithms/Python,2017-07,2022-06,48,12
TheAlgorithms/Python,2018-01,2022-12,48,12
TheAlgorithms/Python,2018-07,2023-06,48,12
TheAlgorithms/Python,2019-01,2023-12,48,12
TheAlgorithms/Python,2019-07,2024-06,48,12
TheAlgorithms/Python,2020-01,2024-12,48,12
TheAlgorithms/Python,2020-07,2025-06,48,12
TheAlgorithms/Python,2021-01,2025-12,48,12
TheOdinProject/curriculum,2013-06,2018-05,48,12
TheOdinProject/curriculum,2013-12,2018-11,48,12
TheOdinProject/curriculum,2014-06,2019-05,48,12
TheOdinProject/curriculum,2014-12,2019-11,48,12
TheOdinProject/curriculum,2015-06,2020-05,48,12
TheOdinProject/curriculum,2015-12,2020-11,48,12
TheOdinProject/curriculum,2016-06,2021-05,48,12
TheOdinProject/curriculum,2016-12,2021-11,48,12
TheOdinProject/curriculum,2017-06,2022-05,48,12
TheOdinProject/curriculum,2017-12,2022-11,48,12
TheOdinProject/curriculum,2018-06,2023-05,48,12
TheOdinProject/curriculum,2018-12,2023-11,48,12
TheOdinProject/curriculum,2019-06,2024-05,48,12
TheOdinProject/curriculum,2019-12,2024-11,48,12
TheOdinProject/curriculum,2020-06,2025-05,48,12
TheOdinProject/curriculum,2020-12,2025-11,48,12
thingsboard/thingsboard,2016-12,2021-11,48,12
thingsboard/thingsboard,2017-06,2022-05,48,12
thingsboard/thingsboard,2017-12,2022-11,48,12
thingsboard/thingsboard,2018-06,2023-05,48,12
thingsboard/thingsboard,2018-12,2023-11,48,12
thingsboard/thingsboard,2019-06,2024-05,48,12
thingsboard/thingsboard,2019-12,2024-11,48,12
thingsboard/thingsboard,2020-06,2025-05,48,12
thingsboard/thingsboard,2020-12,2025-11,48,12
tinygrad/tinygrad,2020-10,2025-09,48,12
tldr-pages/tldr,2013-12,2018-11,48,12
tldr-pages/tldr,2014-06,2019-05,48,12
tldr-pages/tldr,2014-12,2019-11,48,12
tldr-pages/tldr,2015-06,2020-05,48,12
tldr-pages/tldr,2015-12,2020-11,48,12
tldr-pages/tldr,2016-06,2021-05,48,12
tldr-pages/tldr,2016-12,2021-11,48,12
tldr-pages/tldr,2017-06,2022-05,48,12
tldr-pages/tldr,2017-12,2022-11,48,12
tldr-pages/tldr,2018-06,2023-05,48,12
tldr-pages/tldr,2018-12,2023-11,48,12
tldr-pages/tldr,2019-06,2024-05,48,12
tldr-pages/tldr,2019-12,2024-11,48,12
tldr-pages/tldr,2020-06,2025-05,48,12
tldr-pages/tldr,2020-12,2025-11,48,12
TravelMapping/UserData,2015-06,2020-05,48,12
TravelMapping/UserData,2015-12,2020-11,48,12
TravelMapping/UserData,2016-06,2021-05,48,12
TravelMapping/UserData,2016-12,2021-11,48,12
TravelMapping/UserData,2017-06,2022-05,48,12
TravelMapping/UserData,2017-12,2022-11,48,12
TravelMapping/UserData,2018-06,2023-05,48,12
TravelMapping/UserData,2018-12,2023-11,48,12
TravelMapping/UserData,2019-06,2024-05,48,12
TravelMapping/UserData,2019-12,2024-11,48,12
TravelMapping/UserData,2020-06,2025-05,48,12
TravelMapping/UserData,2020-12,2025-11,48,12
trezor/trezor-suite,2018-09,2023-08,48,12
trezor/trezor-suite,2019-03,2024-02,48,12
trezor/trezor-suite,2019-09,2024-08,48,12
trezor/trezor-suite,2020-03,2025-02,48,12
trezor/trezor-suite,2020-09,2025-08,48,12
trinodb/trino,2019-01,2023-12,48,12
trinodb/trino,2019-07,2024-06,48,12
trinodb/trino,2020-01,2024-12,48,12
trinodb/trino,2020-07,2025-06,48,12
trinodb/trino,2021-01,2025-12,48,12
triton-lang/triton,2014-08,2019-07,48,12
triton-lang/triton,2015-02,2020-01,48,12
triton-lang/triton,2015-08,2020-07,48,12
triton-lang/triton,2016-02,2021-01,48,12
triton-lang/triton,2016-08,2021-07,48,12
triton-lang/triton,2017-02,2022-01,48,12
triton-lang/triton,2017-08,2022-07,48,12
triton-lang/triton,2018-02,2023-01,48,12
triton-lang/triton,2018-08,2023-07,48,12
triton-lang/triton,2019-02,2024-01,48,12
triton-lang/triton,2019-08,2024-07,48,12
triton-lang/triton,2020-02,2025-01,48,12
triton-lang/triton,2020-08,2025-07,48,12
umbraco/Umbraco-CMS,2013-06,2018-05,48,12
umbraco/Umbraco-CMS,2013-12,2018-11,48,12
umbraco/Umbraco-CMS,2014-06,2019-05,48,12
umbraco/Umbraco-CMS,2014-12,2019-11,48,12
umbraco/Umbraco-CMS,2015-06,2020-05,48,12
umbraco/Umbraco-CMS,2015-12,2020-11,48,12
umbraco/Umbraco-CMS,2016-06,2021-05,48,12
umbraco/Umbraco-CMS,2016-12,2021-11,48,12
umbraco/Umbraco-CMS,2017-06,2022-05,48,12
umbraco/Umbraco-CMS,2017-12,2022-11,48,12
umbraco/Umbraco-CMS,2018-06,2023-05,48,12
umbraco/Umbraco-CMS,2018-12,2023-11,48,12
umbraco/Umbraco-CMS,2019-06,2024-05,48,12
umbraco/Umbraco-CMS,2019-12,2024-11,48,12
